"hdp_1" "hdp_2" "hdp_3" "hdp_4" "hdp_5" "hdp_6" "hdp_7" "hdp_8" "hdp_9" "hdp_10" "hdp_11" "hdp_12" "hdp_13" "hdp_14" "hdp_15" "hdp_16"
0.000561728891206581 0.00692108937276391 0.00710300683450585 0.0124384282829241 0.00100412750008056 0.0911028414641843 0.0009400063290033 0.000210140283735225 0.0202873860758979 0.000406671600725938 0.00041323365438282 0.000431877911043891 0.000379434665680366 0.0858081255727476 0.000721148845161976 0.000266687596098315
6.88040777735509e-05 0.0164952569164303 0.0105919192346858 0.00808828552332496 0.0284671713011875 0.0865319831662712 0.00179109919093424 0.00037671277092999 0.0797716320683139 0.00912050248813987 0.00115109442249325 0.0140162557202956 0.0214028136274946 0.000388919774706588 0.00406611142907209 0.00074790967758412
0.000202568203093127 0.00251753333509144 0.00349576273562684 0.0231499647537819 2.72521460270005e-05 0.0491420648714113 0.00368220378396159 6.71437531247002e-05 0.000317678692656112 1.07910131104655e-05 0.000405405580683549 0.000104336654845949 0.00807167344328396 0.000181020292694206 0.00592589364101825 0.00488018008288848
5.90451217032082e-05 0.00157390050827149 0.00203287410566861 0.00107368590268713 0.000101475276898236 0.0143170051523675 3.63585403670407e-05 0.000123917154447555 4.08255035434036e-05 6.48437339904587e-06 0.00047177287293618 2.73009595907393e-05 0.000350504726632998 3.42077915614718e-05 0.000900079744969804 7.32936564969208e-05
6.94230555221037e-05 0.00988923798894399 0.00797011944829348 0.020130863806493 0.0376393902118475 0.1872674993235 0.000609805300451962 8.32163750552936e-05 5.01153166524639e-05 2.53100921095853e-05 0.000109262074608991 0.00112684820275563 0.00247563499569986 0.00658492467424966 0.00140773828688683 0.000365924599268425
1.19713244014077e-05 0.00850453869959373 0.0136408475467515 0.00338443385139435 0.000151053790897558 0.00127583253970971 0.000668221888552499 0.0013667607419557 0.000130344836668443 0.000128162455836503 0.00718224698412459 0.000316797686444801 0.0446918314535385 0.000149478545826527 0.00211146148620729 9.57191262578371e-05
0.000102051305615168 0.000864352826108226 0.00500664009996013 0.00975526299170393 7.87281577188407e-06 6.03171080632817e-05 0.00012151933165329 4.51066109496461e-05 2.49631659826869e-05 0.00162561715165659 8.7478661513939e-05 3.88288355355992e-05 0.00075950055795931 0.0412319250528441 0.00031260377399302 0.000184798458913319
4.90270089522196e-05 0.00235378217376978 0.001190446472126 0.000996420088689314 1.44779006855946e-05 0.000984993887876017 2.99159668799407e-05 0.000151506480453232 5.17197310594498e-06 0.000306687314442126 0.00063917401679765 6.05679079287618e-05 0.0101310321935698 0.000179573008974894 0.000186816384815775 0.000109061980625722
0.000101934705805279 0.00704030037111695 0.00882070561262367 0.00608048167267081 0.00350694627670815 0.000371592978614796 0.000104896569694053 0.000234086852488951 9.72499097595544e-05 0.00362583458260765 0.00104566655206118 0.000248630197689562 0.0230437942734419 0.000104519262834269 0.000263293607528643 0.000306201063495358
6.10886448287979e-05 0.00203289868093647 0.0030248353664211 0.00928777391136454 1.9537172840103e-06 0.000273325463662625 0.000169286356881044 3.89273250326061e-05 5.18625309921824e-05 0.0700035204708745 0.000781949948470501 7.34546306006845e-05 0.00262614999345495 0.000201227249385458 0.000105806430704906 0.000236004072358602
2.8757402780941e-05 0.000966705763698554 0.00786814836799334 0.00288294191601249 6.16496374535444e-06 2.82898293434123e-05 0.00770347488984729 2.93916674509077e-05 0.000330479505810636 0.00290712497941612 0.00154715435573957 0.00755601639562036 0.000479477784123642 0.00886025612898805 1.32702745849298e-05 0.000356954724561536
0.000115590075051942 0.0013066020310983 0.000588848514718166 0.00192040254604424 3.36486121409853e-06 5.05295551139048e-05 0.000648840059228089 0.00013451465485762 1.32279134235662e-05 1.76319779430529e-05 3.62059006040168e-05 0.000106533900364871 0.0101666003174199 9.51140260991926e-05 9.4166163070169e-05 1.22549019607843e-05
3.84492088326578e-05 0.000971459422284672 0.0106520542948007 0.00447275933441291 3.92470428498764e-05 0.000459880587501788 0.0196784880763284 3.3844593513102e-05 6.17028650375988e-05 0.015553291717293 0.0047287760810639 0.000441854355214748 0.000322302188402583 0.000381997988164541 0.00117718066742685 0.0158927322282432
7.01263421589679e-05 0.000760955955892822 0.000252146499571687 0.0111122731456049 1.17958803664149e-05 8.71372189418733e-05 0.000192309859038191 0.000128772639479384 0.00925191009595961 0.0176769375200062 0.000102508867265741 0.00136386693112179 0.000519441368941364 0.0126744495777673 0.000633447277994313 0.00044663943303246
2.78589581856245e-05 0.00182720572783194 0.00341131679085345 0.00762051658767947 7.05131659896805e-05 0.00312490309874039 0.000755089300813788 6.54889767984774e-05 0.00104606990987693 2.26107739074486e-05 0.000702901905871824 3.2771115253553e-05 0.00799256075647423 5.62186214545607e-05 0.000174332943497039 0.000324325660782326
6.59854691801441e-05 0.0016541951769971 0.00139066927201295 0.00022021732098052 5.8993981183569e-06 1.12821719824027e-05 7.11472626334179e-05 1.11329565176751e-05 3.99298468276376e-05 0.000164477857142656 0.000335106606483997 3.6808507945127e-05 0.0374301150610348 4.92943683161676e-05 0.00467695893842509 0.000211993324909555
7.51797676833969e-05 0.00432096681634256 0.0103335653028528 0.000463084852861374 0.0081066876865867 0.00017385950667421 0.00602894941066657 0.000159372727574871 0.000487049429074797 0.0079899065689069 0.00570489425896403 9.77112356225342e-05 0.0134707536745965 0.0506111867555372 0.00556603876209132 0.00261440496494755
0.000140011951162725 0.00283912990312889 0.0111763094475339 0.00286343039782506 9.81893509351036e-06 7.2598621421101e-05 0.195433780543509 8.86318606540188e-05 0.000879197946284024 0.0341098087443677 0.000485190773549016 0.000355759295860469 6.99337726785188e-05 0.005405571131366 0.000191051394373577 0.00092192526562023
5.669118117286e-05 0.000874750331193444 0.00904091298054298 0.00487138730644182 1.25062940565422e-05 7.66803708794111e-05 0.105475005282508 0.000268727128950096 0.000476877177564471 0.011485718708216 0.000936940712268614 0.000249313464375073 0.000133480182267738 9.4172414070776e-05 0.000132494003364973 0.000688277669725959
1.91677448409003e-05 0.00122043678158189 0.000697784871730462 0.00069351530973546 8.60791934336359e-06 1.75634486429128e-05 0.000127098455186685 3.3566667265386e-05 0.000405049285562008 4.62027727864419e-05 0.000242374882048999 4.56976630375201e-05 0.0221657275039697 6.57698184714178e-05 0.000155647473404724 0.000101721728250907
0.00104901569396499 0.00936581536267096 0.0216401403309006 0.00406942803550117 1.81841652851776e-05 0.000125093510412288 0.232730176361218 5.70176297201396e-05 9.76257901413645e-05 0.0155912018798635 0.00136056610730068 0.000171060537397061 0.025615628958534 0.000338577237221359 0.000215612502588472 0.000314113436515519
0.0223050308440012 0.0223839685168143 0.0429963107055886 0.000836006639954926 1.63981176946378e-05 0.00150706532216284 0.000198452900502868 7.12600928916479e-05 4.75742834185588e-05 2.78813591853733e-05 0.0673214300287019 0.000301097813893701 0.000434373230804026 9.40092840237577e-05 0.00422203443564458 0.00360941638658189
0.0319432507472725 0.00417964990867877 0.031555873200119 0.000230864795756918 1.73800119144723e-05 0.000699695247221674 0.000214414843345945 3.18965081153988e-05 2.06385532517682e-05 9.55092253119103e-05 0.0417730921935417 0.000177318482795137 0.00011062496723684 0.0118683435421513 0.00036761315605928 0.000264606843766145
0.277287142156282 0.00617323249344879 0.0572894173283072 0.0448533644667313 6.09494020655122e-05 0.000462197436780103 0.000242841193315129 0.000195958419320722 0.00101541324065965 6.13212918309291e-05 0.0138807586577018 0.000422075716836047 0.00442911936065828 0.000131377840391529 0.00042911231987485 0.00124249714534016
0.00546877355366002 0.0187396745347388 0.0298135920590965 0.00202137354926947 7.65233765728153e-06 0.00180028560875235 0.0034049121800659 0.000431831710008257 0.000171293186161325 9.15054858438827e-05 0.0406392361142753 0.000105978566190203 0.000358878794479328 0.000843710718058629 0.000228975441944028 0.00160636504726114
0.00295818230627095 0.0163757036329117 0.0376606833392773 0.000104501735988557 1.02697463447859e-05 9.54308871598998e-05 0.000173823336942482 0.000332862096548063 0.000161630207612008 0.00629838898689697 0.0598215569436772 0.0295797573757665 4.8391535932265e-05 0.000382074846400608 0.00703638741923159 0.000572357943569637
0.0286921148440566 0.00748304180840433 0.0396901526473607 3.18243445290059e-05 5.0891294253911e-05 0.00313082103967411 0.000235379741663871 5.80891090879209e-05 0.00624248604382669 0.000518481321347547 0.0639138052344118 4.32455807445333e-05 0.00239258141615604 0.00537566677745876 0.00070143499043424 0.000111813821668924
0.13914476348369 0.0231804124428226 0.0404799568668416 0.00271122312675568 0.00190347185696144 2.54736652853228e-05 0.00956921258447068 0.0013811064450131 0.00137046407341039 0.0015734634936573 0.0148002554185353 0.000263012691595746 0.0929509308860321 0.00459218519016902 0.000253839740251758 0.000476084875988239
1.8233319926928e-05 0.0184721098529072 0.0448222656184016 0.0072902749383679 0.000378991311524004 0.00761806817726476 0.000203412892926127 0.000820670126216561 0.00150660447898637 4.92456835780937e-05 0.113993067917945 0.000431055259078072 0.00208304645345831 0.000249261601465682 0.00201310142396658 0.000240920242792006
0.0361829711089694 0.00557220925777734 0.0412765526566821 0.00044991009280209 3.73183711812442e-05 7.74593717330627e-05 8.73873521603846e-05 3.91600581395265e-05 0.000322512413844993 0.00514668482474368 0.0417175152701391 0.000675161578778893 0.00165073483224484 0.00520872427314222 0.000801168930721054 0.000468298964587012
0.0285277250288593 0.00502257260604927 0.0415158108833052 8.70466931894492e-05 1.74580219307892e-05 0.00444501449711011 0.000437394561116795 5.30858540181032e-05 0.000273471394230243 6.40947966255106e-06 0.0574554525036198 2.97208626158706e-05 0.000216443265807676 9.23854469325785e-05 0.00171539102390911 0.00287727426654917
0.211496159940356 0.0103082331623381 0.0423304941336871 0.0289672291742869 2.2724330092228e-05 0.000132598134791052 0.000195231055350463 0.000201731702611676 5.29587896900683e-05 0.0182496883033797 0.00716116080307684 0.000392171914922889 0.00240741999679845 0.0325310568197301 0.000863840228748936 0.000800839651180737
0.000383289842686265 0.0131792065915586 0.0440105400945272 0.000205369864300201 0.000127077737283286 0.011114103637726 0.000234635047382202 0.000112387352057426 3.70203749490777e-05 0.000103241290645312 0.0756137549558222 0.000484876881034869 0.000874113818066498 0.000192428592218098 0.000474403296831157 0.000853634927422541
0.0314502986103296 0.00811992365491931 0.0385637868593582 0.000495600207192581 1.44936570464402e-05 0.00903354799831939 0.120868034201175 4.87998308977793e-05 0.000205262521752237 0.00551764756503545 0.00462307145270351 0.000913850183766111 0.000509398141756162 0.0286573679871435 6.09307620710772e-05 0.000500817874529414
0.0472332313685273 0.00599260244695764 0.0443812189523871 0.00277876830308647 3.56982184928054e-06 0.000180450637428669 0.141136904696105 0.000205757524209619 0.000418765032327756 5.30978000838038e-05 0.0468076872494396 0.000165254264915629 0.00131889125292245 0.164849460376862 0.000273875059779361 0.000734605606042931
0.0969820984273349 0.00185368966642461 0.0245132896575286 0.0181770692611232 0.000125040739085436 0.00133269295457674 0.000651783510236264 0.000183477579832499 8.38778129477954e-05 6.28250619364955e-05 0.00479954822374696 0.000367319889005528 0.000458830154351155 0.000111538802118259 0.000340430077530189 0.000766363199011109
0.0040692544804547 0.00679624246341835 0.0418265358357998 0.00824746880165845 1.7376649085473e-05 0.000748710787312328 0.0483495998626123 0.000155424985511355 0.000560880107934614 0.00482574813366839 0.0399359007012704 0.00044636257743345 0.000264141106339083 0.00064419954406703 0.00238858893701311 0.000880709134059495
6.03240447551982e-05 0.000550327602834174 2.64851324587833e-05 0.0398618076771982 0.0191370963342114 0.000228171335525413 0.000123480013724314 9.69303705088692e-05 0.000994274146333015 0.0871078417128399 9.28002046987812e-05 0.000256682308116027 0.000161579278631473 0.000580068324296813 0.00130493503097257 0.000442502213105541
0.00621587407428953 0.00678450379546524 0.00503116937089708 0.0277717051201825 7.01885248043911e-06 5.33425024060789e-05 8.93230021419126e-05 0.000125117887505741 7.04942985251033e-05 3.58300005616667e-05 0.0244765976278435 0.000172234129571986 0.000413356150579483 0.0007101198605982 0.000344391805783859 0.000300849016963598
0.00111480606466887 0.00573460678696002 0.0012457722612957 0.0374329109540665 2.30445685260935e-05 4.045360782744e-05 0.00063492430323921 4.53151358666644e-05 6.4093630604097e-05 1.25131209634999e-05 0.0228699140241187 1.38558870678429e-05 0.000731756113853769 0.000412356593271096 0.000789842751447988 0.00326681147936726
0.000711670799805008 0.00162823732673287 0.00104250721063819 0.0446128935006848 0.0277757646664555 0.00160074369515792 0.000310544249196627 5.82062340974962e-05 0.000195658642237046 0.00249104853013469 0.000129729137886176 0.0765706539179904 0.000365952502122098 0.0125501794036022 0.00413142091324476 0.000797785254009521
2.74214235219775e-05 0.00511897157930359 0.000802566189635799 0.016656584669118 0.00609236315311518 0.000245185618611453 0.000168856028371929 2.92133631176154e-05 0.0161751742398165 0.0494007526998216 0.000416247950702486 0.0209412003203479 0.000933571790274418 8.30300815900454e-05 0.000898046112794416 0.000311221214443499
0.00110381215574722 0.00143038063815318 0.00456321019142975 0.0176175908436131 7.28627076976652e-06 8.68722438519069e-05 0.000733781548023145 0.000542771736519515 8.23452340327362e-05 0.00391839953070645 2.60057201988052e-05 0.0188379287624993 0.000124660071367115 0.00088468906088885 0.000199645360021545 0.000110766756147656
4.01930266455611e-06 0.00515655409810301 0.00013828450420752 0.021407604639497 0.000753919925881471 0.0105075396154769 0.000138907017390318 0.012824256062466 0.00352501087857441 2.59811544899481e-05 7.38720775738528e-05 0.000763055318944432 0.000569793600114633 5.83975688508076e-05 0.000898947947698055 0.000545519454574095
6.5588207586693e-05 0.00385791451210304 0.00629315270355926 0.028305701887735 3.52850484902106e-05 0.00014265682593033 0.000610238821350613 0.00114608482739855 0.000367002139502852 0.0232994389901762 1.22629117232638e-05 0.136419514166738 0.000248735690884963 0.000860758413757955 0.000294517612015017 0.000766412367585264
1.24709763707265e-05 0.00436162312644952 1.35235319515744e-05 0.0160873796484315 0.000494164419438434 2.65632989617103e-05 0.000102726043595583 0.00011415399708451 0.000679381345223711 0.0662606861506577 0.000275179877160609 0.0129358386816441 0.00223256272249157 0.00405989194506852 0.00116594642046509 7.02698648517585e-05
5.06972247001708e-05 0.00312107186168428 0.000229565534861222 0.0121748517886995 1.79991172743116e-05 2.69950149991879e-05 0.000158739090622801 0.000256724656684901 0.000108815400705203 5.0902872522756e-06 0.00179921928019578 5.53306638415044e-05 7.29973348552069e-05 0.000140416572378539 0.000338531755072211 0.000256496873769308
9.53878722906425e-06 0.00205715370745467 3.54427548469986e-05 0.0177337361946656 7.32051994816268e-06 6.22068318312283e-05 0.000134464719684124 7.04764420561712e-05 7.33782368650273e-05 9.43493395581499e-06 0.000282810886921267 0.00160056770875002 5.65894081618339e-05 0.0752816089490312 0.000512170770448002 0.000662597319044163
0.00017641070919139 0.00361363911922007 0.00456783500817084 0.0185847270912279 1.3823710914185e-05 4.17585840406537e-05 0.00109744594384511 7.02881557658366e-05 0.000283601906306251 0.0257424457363386 0.000782179658455972 0.0793249145994843 0.00235635800369501 0.000274382113898454 0.00333404017728194 0.000227092161389474
9.40302392089751e-05 0.00744418935395911 3.88405609369107e-05 0.0242291312717995 0.0478105604684777 0.00735447476109266 0.00284657785587686 4.7473964939964e-05 0.000589790575588479 0.0946718277961747 0.000279934356891094 0.0664784647876691 0.000269803315957079 0.00527582827313398 0.00178968941944992 0.00115765307843536
0.0065119708138857 0.0010798766790745 9.12465133778833e-05 0.0188155350459524 6.49329902009652e-06 2.51737262339837e-05 8.83965697366983e-05 4.04378308753384e-05 0.0002156854559372 0.00530217209346289 0.000137531630485735 6.67718865130157e-05 0.00386438519913874 0.0122968321315827 0.00103225722502004 0.000322342420505344
1.81175130342678e-05 0.00131828609973986 2.63722710919136e-05 0.0144821243395636 0.0273438669376324 0.000120879900532907 0.000198420249032921 2.2374963778172e-05 4.05623901138571e-05 1.25714578364189e-05 0.000148549084732674 9.28582453379293e-05 0.000242345243202482 0.000282043839403957 4.04440376066185e-05 0.000715647996568813
8.3947301472264e-05 0.00387441895980544 0.00158579727167701 0.037735218125948 0.020333137229834 0.000193052146013692 0.00186726345130355 0.000140857423965638 8.37254307834592e-05 0.0595252102906322 0.000255755924123896 0.171289543407273 0.000341465958167593 8.75852777554023e-05 0.000428480192461832 0.000813968720354416
0.000604878799210378 0.0763765646475842 0.0147674794709878 7.28250522286054e-06 0.0050287621981952 0.000645150025180731 0.000102457198715833 0.000101451727353352 3.11316941344748e-05 0.0474766975728562 0.0213977766785784 7.64580668777182e-05 0.00870087217672813 0.000223348233244982 0.00125389171927045 0.000883905744005792
0.000236749975859538 0.026768496274922 0.00557111269979319 5.32453226590714e-05 0.00421215923485965 2.28975540597879e-05 0.00050062484623502 0.000127600649885491 0.000147046429149447 0.000186328115033734 0.0088404373285842 0.000329470059485395 0.0172649521799391 0.000374101135562695 0.000194562926445715 0.000997017278079952
3.26893821448842e-05 0.0560945131728307 0.00951378999339465 2.93950960834536e-05 0.00208114006306674 7.3302259351247e-05 0.0337394621492385 0.00143336295168681 3.34944634043147e-05 1.51917453250483e-05 0.045101057156097 0.000101429001723702 0.0553089060921209 5.97109149029987e-05 0.000253912160497 0.00127998195817236
9.01760771534483e-05 0.0630204610173591 0.0141977288588169 0.000385822505706697 0.0130026977937517 0.00021003392213661 0.000191541155098024 0.00015850221173724 7.57699230147324e-05 4.39691800670725e-05 0.0375488947510957 0.0503082994412534 6.97709442713655e-05 0.000726794625836602 0.000784116541269088 0.0234628454929426
7.86406970161518e-06 0.01198950440206 0.00146489621770764 0.0149174523404781 0.0179951608175948 0.000226116064778547 0.000100412265702292 0.000253675332479057 0.000116745378599945 0.0133759103118643 0.00088899163907683 0.000807481237857399 0.00480788206396741 0.00152097592072053 0.000172274036907767 0.00106325107694295
0.00155459772007637 0.0185237734224943 0.00891968294690305 0.00837709980404027 0.0031909546437278 0.000206161957709416 0.00356058723236766 0.0491279293203973 5.92820218941277e-05 2.18990859172225e-05 0.00290408825201292 0.000368126460224293 0.00844191748983026 0.000257814785361126 0.000417736255371124 0.000611557801001629
0.000262625098720678 0.0290164569723674 0.00458616465122338 0.000197016645540984 0.0162939078603478 4.23544021896497e-05 0.000301828223019 0.0015728994016437 4.20802202736729e-05 4.69444721361015e-05 0.00517466745262577 0.0040891797590622 0.177193611840073 7.64448151599347e-05 0.000322707923766569 0.000488234306596784
0.000171665505495862 0.0309248678732784 0.00494871075558269 2.39079872204025e-05 0.0355273799041996 7.94481363486386e-05 0.0101832842309187 0.113277499121117 0.000783831567465316 0.000661198454484404 0.00707031550124913 0.0622146041281525 0.0140427841931919 0.0745059692235182 0.000120493741388869 0.000755130243125668
2.54523979598387e-05 0.0328622333596611 0.00741311831336429 0.00580420161075762 0.00254294507401715 9.00508039583318e-05 0.000115306939949701 0.000275078881822837 0.000201317674244243 0.0223089023380244 0.0110489739483719 0.00014462218021603 0.000154257741193692 0.00722163837727803 0.00063253307830297 0.000122619973904525
5.16422848580031e-05 0.0264540322308727 0.00502852766405179 0.00132574549614304 0.00196249118444183 0.000398065388664215 0.000176020525566774 0.0347007738712928 0.00016632078875118 2.40032140196056e-05 0.0079390418939289 8.57655205989434e-05 0.000284228810199177 0.000284449451686183 0.059676183569654 0.0370946065138146
4.59369320849994e-05 0.0273523098372848 0.00553673207801279 0.000458808226745173 0.00102885150092394 0.00217590192781108 6.84449800813543e-05 2.86447371819349e-05 3.36100168596986e-05 7.93228074237766e-05 0.00752399415032995 6.94916064289696e-05 0.0570331066228989 0.000693540100784604 0.000926899547533882 0.000540615391750588
0.000191061320640858 0.0346895190008989 0.00890324440861083 0.00687678692938217 0.00185690039784317 0.000650398171445314 0.000160795578692334 0.00102884745636143 7.73345657296688e-05 0.00973883193248689 0.0128527861664122 0.022045409213645 9.74338596931856e-05 0.0161375776567078 0.00118326143344873 0.0004350045029028
3.40594405646305e-05 0.0436569140374806 0.00792321091006218 0.000235755663036988 0.0078758692341292 0.000139181379478659 0.000475247632901869 7.82877791502072e-05 0.00253866483420745 0.0421061276749558 0.0109870838647151 0.000473165695680887 0.000439563387186379 0.0564495409695522 0.00127613293552986 0.000712719319590963
0.00223360481217859 0.0241775710419222 0.00558450282170668 0.0126937945357463 0.00995190868308709 5.50414206945393e-05 0.000120465117756279 0.00994842083202639 0.000116985492577438 4.77650144061262e-05 0.00179413676872895 8.60996325596996e-05 0.014153932568178 0.00161814422178481 0.00165558048376297 0.000986688249333878
5.74422238801018e-05 0.0243565301395046 0.00302359608197244 0.00170614355851242 0.00508523268389637 0.000531458668712547 8.90496581913371e-05 3.06688540386604e-05 0.000246769107812431 3.59741706269507e-05 0.00634256125863707 7.75036182926065e-05 0.0682001664268024 0.000108344387703664 0.000115821098292852 0.000630898263159756
0.00575768113813473 0.0430621962588745 0.00869270883978237 0.000232894550064618 0.04141316436449 8.10843339468378e-05 0.000280370269010755 0.000114686677801826 0.000267741611333903 0.0196918729258862 0.0114463586159489 0.0626944367918726 0.000273906789487525 0.0160727703437314 0.00157472642583205 0.00229054987342002
1.4560823686571e-05 0.00831657465402346 0.000763253701339034 0.00190506394175921 0.0816869724483956 0.000242185968397439 8.08410444892968e-05 0.000246312651252925 8.82080067580694e-05 0.000104096365767645 0.000363662549948298 0.000343870383066917 0.0019289289862364 0.00038763018213353 0.000514994820387614 0.000619752594378682
3.95517661372443e-05 0.00354336805440887 0.000469116004002286 2.35512116026692e-05 0.0129883973172776 6.12790083665753e-05 0.000920915962976493 0.000273529725238308 2.2059929782605e-05 1.29642372053387e-05 0.000289953839336606 2.44811844008531e-05 0.0173440730744968 9.83651642504954e-05 9.45786045059551e-05 0.000587499592502899
4.70159799126321e-05 0.0048154969559529 0.00116566861923662 0.00919565590683355 0.00534628318714712 6.2082418189987e-05 0.000360618946120714 0.000448873203426303 2.42300103520984e-05 7.37443557501091e-06 0.000114990093584677 3.20980906479437e-05 0.0086024505875211 5.8822542890833e-05 0.00033336805240062 0.000357445241085128
2.06120264039575e-05 0.00886640823201382 0.00146446431526196 3.85982075476281e-05 0.0340724375014273 0.000124032606300419 0.00534081689986993 0.062314954805908 0.000189062990477389 1.02300297279432e-05 0.000820425687129806 0.000283503904560072 0.00329368930192055 1.34751611229107e-05 0.000453565459178424 0.000521557131154307
2.32151748130976e-05 0.00381591799570521 0.000143344525222737 7.43867068403455e-05 0.0493335285230712 0.000823558139666811 4.82188636983243e-05 0.00110928222806964 0.000367217613801582 0.0410203679029499 9.04615017725241e-05 0.000585971616475081 6.64020392798499e-05 5.3518242244229e-05 0.000150032284788726 0.00361795846379721
0.000249962695960446 0.00519121566007231 0.00292938077154638 7.7227231827136e-05 0.00804821275672693 0.000210846622592239 8.0910166235451e-05 0.0341915890593354 9.16630502808801e-05 0.00016416900522474 0.000949614898790857 4.36663194484331e-05 0.000606465392405161 0.017533252931178 0.000218443540143744 0.000389103840837954
3.1040895166524e-05 0.00292714361455379 0.00271184047133232 0.00619195328669541 0.0221072855856214 1.61983334069188e-05 0.000222803635634164 0.00726522283917685 4.63395497508245e-05 8.60833507134068e-06 0.000381250817504258 0.000319275690401645 0.0185947985511126 7.30274848858061e-05 0.000272799419139953 0.000593341503679942
0.000408167083521598 0.00518105619195295 0.00114578811665916 0.000424924429239551 0.0828353722650831 0.00225368974630295 6.75151578510556e-05 0.333536397830281 0.000114872635526038 0.000478149014699442 0.000370815386882845 0.0726442290026879 5.48891262546835e-05 0.000222069658180388 6.58453295731712e-05 0.00385626236108167
6.60242842623337e-05 0.00175044443339521 0.00248386718203504 5.61755545759146e-05 0.013213190309389 0.000208000076816296 3.34290524234137e-05 4.63313024973562e-05 1.00364487512119e-05 0.0379531225907468 0.000442695712054763 6.04829803074386e-05 0.00771028732560845 0.000882617102450764 0.000336639086657819 0.00169722510508278
0.000256562917546805 0.00156424105684878 0.001301184242295 0.000575723631520728 0.00881433873077092 2.10688657054063e-05 0.000503718791405801 0.00076244836573348 9.30188413945996e-05 4.72143534658724e-05 0.000437458389359206 3.27143685348851e-05 0.0315818888173755 7.68787396441435e-05 6.18652809438612e-05 0.00132612690637973
1.61235446153425e-05 0.00139522295977719 0.00187286628747829 0.0122618151245272 0.000323325899568052 1.88972663824038e-05 0.00213218895378526 0.00929157969406912 0.0002361635035913 8.07409126278296e-05 0.000100870164911416 0.00208882322385689 0.0151010214894291 0.00102244536602757 0.000586098165782938 0.0730706364852626
